1,0,0,24.8,270,0.6,0.95,0.65,1.55,0.55,0.75,0.45,0.95,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40,0.08,502.87,261.45,261.42,0.235019912,275.1154465,0.473621005,146416.3798
0,0,1,24.8,210,1.55,1.55,1.5,0.5,0.3,1,1,1.15,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,0,0,0,0,0,1,0,0,0,12,0,1,70,1,0,0,10,0.14,236.69,341.84,168.18,0.355700136,432.5147916,0.18711016,146364.6131
0,0,1,24.5,290,1.55,1.25,0.95,0.7,0.65,1.1,0.55,1.7,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,1,0,0,0,0,8.5,0,1,80,0,0,1,20,0.13,248.55,337.41,163.58,0.422041579,378.4809075,0.453890982,146194.478
0,0,1,22.8,250,0.001,0.8,1.1,0.45,0.9,1.65,1.1,0.95,1.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,12,0,1,50,0,1,0,0,0.13,371.67,401.55,247.41,0.186414138,537.6268297,0.469195205,145858.1892
0,0,1,23.3,230,0.45,1.15,0.3,1.6,1.05,1.2,0.2,0.15,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,15,1,0,30,0,1,0,40,0.13,418.55,361.86,228.85,0.263956796,522.0548811,0.104271119,145459.4896
0,1,0,24.2,290,0.6,1.25,0.7,1,1.7,0.25,0.2,0.1,1.55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,0,0,0,0,0,0,1,0,0,3,1,0,100,1,0,0,20,0.02,127.16,244.1,113.53,0.644718065,147.9135542,0.628196347,145324.8515
0,1,0,21.3,310,1.55,1.5,1.1,1.1,1.95,0.35,1.95,0.8,1.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,15,0,1,80,0,0,1,10,0.05,358.71,427.69,213.79,0.371949259,583.2082122,0.053462329,145298.6888
0,0,1,23.9,20,0.05,0.65,1.85,1.9,1.1,1.25,1.75,1.05,0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,15,0,1,40,0,0,1,50,0.11,418.43,346.23,219.36,0.370454916,432.2115934,0.104870434,144923.5476
1,0,0,22.9,170,1.55,1.25,0.75,0.5,1.3,0.1,0.4,0.9,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,13,0,1,60,0,0,1,0,0.001,202.72,299.89,181.05,0.320987913,276.3170901,0.480613584,144906.6559
0,1,0,22.6,270,1.25,1.2,0.001,1.85,1.65,0.6,0.1,1.55,1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,1,0,90,0,1,0,30,0.07,327.92,363.04,191.97,0.403192217,459.9400246,0.183675799,144845.5803
1,0,0,21.3,10,0.15,1.75,0.95,0.9,1.85,1.1,0.95,1.9,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,8,0,1,80,0,1,0,20,0.01,132.08,257.74,117.94,0.573653816,162.200902,0.462077626,144716.6678
0,1,0,22,200,1.75,1.85,0.85,1,0.001,1.85,0.75,0.75,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,2,0,1,30,1,0,0,50,0.03,697.15,459.12,325.12,0.335453972,651.0075812,0.348925228,144605.4802
0,0,1,22,30,0.6,1.9,0.65,1.65,0.3,1,0.15,1.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5,0,0,0,1,0,0,0,0,0,0,8,1,0,30,0,1,0,20,0.07,536.05,407.94,274.53,0.239297116,602.5223627,0.072954909,144272.0888
0,1,0,24,150,1,0.2,1.15,1.6,0.25,1.85,1.5,0.1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,4,0,1,70,1,0,0,40,0.12,322.77,346.75,189.81,0.366910702,427.9920706,0.256392694,143576.601
0,1,0,20.7,70,0.7,1.4,1.45,0.8,0.3,0.15,0.95,0.9,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,1,0,0,0,0,8.5,0,1,100,0,0,1,0,0.001,200.84,282.33,179.98,0.635327801,181.5421853,0.624980594,142600.2754
1,0,0,21.1,0,1.85,0.15,1.15,0.2,0.1,0.05,0.85,0.9,0.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,10,0,1,20,1,0,0,10,0.13,195.16,269.97,152.02,0.208669417,298.2461656,0.485065068,142330.269
1,0,0,22.9,190,0.45,1.2,1.8,1.7,1.15,1.25,0.55,1.9,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,8,1,0,90,1,0,0,20,0.07,241.79,333.99,160.48,0.458736181,373.7425734,0.283875571,142328.6888
0,1,0,21.8,120,0.9,1.8,1.35,0.7,1.4,1.1,1.65,1.5,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,4,1,0,60,0,0,1,40,0.03,388.66,368.56,215.61,0.339107681,498.0995534,0.222250571,142304.8683
0,0,1,24.8,140,1.25,0.9,1.2,1.9,1.7,0.65,1.85,0.9,1.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,5,0,1,50,0,0,1,30,0.14,277.59,327.69,174.64,0.360361378,357.1592942,0.519215753,142142.9353
0,1,0,23.6,160,0.1,1.65,1.7,0.55,1.5,0.95,1.8,0.7,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,10,0,1,60,0,1,0,20,0.1,256.91,341.41,163.79,0.449374018,406.764352,0.080640982,142039.5637
0,1,0,23.7,340,1.9,0.9,0.2,1.75,1.5,0.05,0.35,1.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,0,0,8,1,0,60,1,0,0,0,0.11,385.85,435.03,251.78,0.23930391,600.9868739,0.228357877,141793.5501
0,0,1,22.4,200,0.2,1.45,0.65,1.35,1.9,0.4,0.7,0.9,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,5,1,0,90,0,0,1,10,0.12,373.04,415.2,221.46,0.363573324,572.0106162,0.136625,141754.0943
1,0,0,24.9,140,1.35,1.45,0.85,0.3,1.8,0.25,0.95,1.4,1.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,4,0,1,100,0,0,1,20,0.08,132.03,251.53,117.93,0.575869029,147.5268295,0.431925799,141492.6764
1,0,0,23.6,70,1.35,1.1,1,1.7,1.55,0.001,0.05,1.05,1.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,14,0,1,20,0,0,1,30,0.11,295.32,301.78,181.04,0.284451489,342.5858511,0.530507991,141428.8825
0,1,0,22.2,100,1.5,1.55,0.001,0.95,0.95,0.55,1.8,1.15,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,1,0,0,0,0,0,0,0,8,1,0,100,0,1,0,40,0.03,433.74,385.87,233.01,0.324224105,537.9536951,0.180555936,141407.9944
0,0,1,21.8,290,0.75,1.75,0.05,0.65,0.35,0.8,1.3,1.35,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0.06,752.69,393.88,393.88,1.33E-05,605.8162773,0.191219749,141116.4974
1,0,0,23.2,330,0.8,1.05,0.15,1.05,0.65,1.7,1.4,0.55,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,7,0,1,20,1,0,0,20,0.02,184.45,256.24,138.3,0.326282205,229.0688267,0.397593607,141013.0102
1,0,0,20.9,50,0.7,1.65,0.7,1.05,1,0.5,0.35,0.95,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5,0,0,0,0,0,1,0,0,0,0,8.5,0,1,30,0,0,1,10,0.12,264.5,310.65,178.76,0.230048095,402.5610551,0.282049087,140928.2355
0,0,1,20.2,240,1,1.4,0.25,1.15,1.1,0.7,1.85,1.45,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,0,0,0,0,0,0,0,0,4,1,0,20,1,0,0,50,0.02,656.19,432.81,312.09,0.29085079,624.9195297,0.282106164,140908.2662
0,1,0,20.8,130,1.25,0.75,0.45,0.15,1.05,0.4,1.3,0.55,1.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,1,0,1,80,0,0,1,10,0.001,270.86,371.24,180.19,0.434074001,462.8354245,0.204880137,140907.9085
0,0,1,23,310,0.45,1.55,0.3,1.25,0.25,1.35,1.15,0.75,0.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,1,0,100,0,1,0,10,0.04,344.85,398.65,211,0.358585979,513.9671055,0.395852169,140750.8701
0,1,0,20.2,110,1.3,0.45,0.4,0.05,1.7,0.6,1.2,0.55,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,1,2,1,0,100,0,1,0,20,0.11,359.87,388.44,204.3,0.44048639,495.0657551,0.201512557,140656.0771
0,0,1,20.7,290,0.7,0.45,1.2,1.75,0.95,0.65,1.95,0.2,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,14,1,0,70,0,1,0,20,0.06,860.91,586.92,400.67,0.259509642,937.7992235,0.759408105,140487.872
0,0,1,23.9,140,0.2,0.35,1.55,0.4,0.35,1,1.15,1.95,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,80,1,0,0,30,0.06,280.92,337.92,176.41,0.377675579,419.5659162,0.232599886,140440.7187
0,0,1,21.8,310,1.45,0.7,1.1,1.1,0.95,0.55,1.2,1.4,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,1,0,0,9,0,1,100,1,0,0,40,0.13,911.55,566.69,420.5,0.196725604,930.0346786,0.68572089,140295.9411
0,0,1,20.2,170,0.05,0.5,0.55,1.25,0.65,1.85,0.85,0.6,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,12,0,1,90,0,1,0,10,0.14,502.52,483.89,270.99,0.316498918,701.8155756,0.705013128,140110.0624
1,0,0,20.4,30,0.15,1.55,0.95,1.95,1.75,0.45,1.65,0.1,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,6,0,1,30,0,0,1,30,0.09,434.68,370.91,234.42,0.278700791,490.7930898,0.730089612,139825.4463
0,0,1,21.7,320,0.05,1.75,0.45,1.1,1.65,0.75,1.75,0.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,1,0,3,1,0,80,1,0,0,50,0.02,845.99,513.8,386.01,0.269484881,794.1766323,0.52386758,139799.1794
0,0,1,20.8,220,1.85,0.25,0.2,0.85,0.5,0.3,1.25,0.55,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,12,0,1,30,0,0,1,10,0.15,386.76,358.87,226.67,0.190448628,488.4783922,0.450119863,139726.6993
0,0,1,20.7,20,0.001,0.05,0.35,1,1.3,0.1,1.75,0.8,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,1,0,0,0,5,1,0,10,1,0,0,50,0.02,543.71,377.13,269.02,0.30280284,505.724356,0.414611872,139477.4487
0,1,0,20.4,330,0.1,1.85,0.001,1.15,1.25,0.5,1.85,1.15,1.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,0,0,0,0,0,14,1,0,80,0,1,0,40,0.14,480.67,405.55,251.23,0.318936915,579.5453246,0.211225457,139376.3618
1,0,0,20.4,30,0.4,1.3,1.25,0.7,1.6,0.65,0.05,0.35,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,4,1,0,50,0,1,0,30,0.14,205.23,295.79,146.25,0.424751725,283.4633772,0.4177129,139373.8313
0,0,1,21.9,40,0.7,1.85,1.65,1.6,1.9,1.8,0.4,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,28,1,0,100,0,0,1,0,0.09,369.21,440.59,245.14,0.33102924,545.5803318,0.382981735,139019.5557
1,0,0,24.3,90,0.8,1.85,0.75,0.2,0.35,0.35,1.85,1.9,1.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,5,1,0,60,0,0,1,30,0.06,263.01,329.7,168.72,0.40024372,387.3215929,0.290582192,138978.2674
1,0,0,22.2,150,0.15,1.35,1.15,0.1,0.05,1.65,0.85,1.5,1.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,0,1,0,0,0,0,0,0,0,12,1,0,60,0,1,0,0,0.02,337.44,408.16,232.73,0.23448801,530.3672148,0.414012557,138972.2846
0,1,0,20.1,260,1.45,0.05,1.55,0.75,0.15,0.55,0.35,0.6,1.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,9,0,1,80,0,0,1,50,0.09,668.7,452.19,317.51,0.344745035,627.1581637,0.280936073,138721.6099
0,0,1,23.8,60,0.9,1.85,1.05,0.6,1.65,0.8,0.4,0.2,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,5,0,1,50,0,1,0,0,0.001,360.67,395.35,241.89,0.1853112,522.7813315,0.424153539,138667.626
0,0,1,22,70,1.8,1.45,1.4,1.35,1.9,0.85,1.65,1.95,1.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,1,0,0,0,0,0,10,1,0,70,0,1,0,10,0.07,373.25,391.84,222.41,0.30507725,498.5109747,0.416514269,138308.8861
0,0,1,22.6,150,0.9,1.6,1.55,1.95,0.55,1.6,1.05,0.001,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,0,0,0,0,18,1,0,100,0,1,0,50,0.03,465.52,365.18,239.1,0.347073222,459.5685171,0.415439498,138208.7242
0,1,0,23.3,220,1.55,1.15,0.85,0.15,0.75,0.6,0.35,0.75,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,12,1,0,90,0,1,0,20,0.12,321.57,379.82,189.86,0.449671105,477.1587923,0.13053653,138207.3406
0,0,1,20.4,50,1.55,1.35,0.85,1.8,0.6,0.2,1.4,0.4,1.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,13,1,0,80,0,0,1,20,0.15,435.73,407.82,235.65,0.35630196,539.9167001,0.394606164,138133.6135
0,0,1,20.3,70,1.65,1.7,1.65,0.7,0.001,0.35,0.4,0.1,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,14,1,0,90,1,0,0,10,0.05,433.24,433.79,245.49,0.341477606,589.1442194,0.376046233,138096.2376
0,0,1,23.3,340,1.25,1.85,1.65,1.3,0.3,0.6,1.9,0.3,1.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,18,1,0,80,1,0,0,30,0.13,397.41,386.03,221.6,0.326838451,516.2087961,0.342475457,137804.0339
0,1,0,20.4,30,0.75,0.35,0.05,0.7,1.15,1.75,1.95,0.05,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,1,0,0,0,0,0,13,0,1,90,1,0,0,10,0.11,249.53,369.9,171.82,0.477542805,444.7184261,0.210730594,137794.3908
0,0,1,23.2,90,1.55,0.85,1.85,1.1,0.8,1.15,0.25,0.15,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,6,1,0,80,1,0,0,50,0.03,535.11,392.78,266.25,0.328757087,521.5509335,0.317123288,137711.0638
0,0,1,24.5,0,1.5,0.35,1.1,1.15,1.3,1.8,1.6,0.8,1.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,2,0,1,90,0,0,1,10,0.05,206.98,346.79,157.87,0.426617725,388.4606367,0.484921804,137635.4691
0,0,1,22.6,250,0.7,0.85,1.85,0.4,0.3,0.6,1.15,1.15,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,14,0,1,80,0,0,1,30,0.08,380.34,379.83,214.86,0.336752909,494.8827048,0.333847032,137578.4963
1,0,0,23.2,280,0.95,0.5,1.85,0.45,1.65,0.9,0.6,0.25,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,15,0,1,30,1,0,0,10,0.04,294.66,325.07,190.28,0.220621557,403.9476044,0.520671804,137542.1011
0,1,0,24.7,190,0.7,0.2,0.65,0.15,1.1,0.15,0.8,1.65,1.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,9,1,0,70,1,0,0,20,0.06,290.92,377.1,176.83,0.45971984,456.4275769,0.149781393,137540.7995
1,0,0,21.3,250,0.75,1.3,1.2,1.35,1.45,0.2,1.65,0.65,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,6.5,0,1,70,1,0,0,20,0.001,169.48,300.09,132.44,0.49759274,301.5894732,0.305927511,137499.4054
0,1,0,23.2,270,1.4,1.4,0.35,0.85,0.85,1.35,1.25,1.5,0.001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,0,0,1,0,0,0,0,0,0,4,0,1,90,0,1,0,30,0.14,300.67,352.6,181.54,0.411324051,434.764562,0.210074201,137314.0857
0,1,0,23.5,120,0.65,0.25,0.7,0.001,0.75,1.1,0.4,0.4,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,10,1,0,70,0,1,0,0,0.04,388.28,444.49,254.46,0.28229126,617.7160943,0.129229452,137153.2472
